@timestamp,@message
"
2024-06-04 19:13:52.627,"REPORT RequestId: 7ce395a1-11ba-43cc-bd6d-6259d0a4021b	Duration: 241.84 ms	Billed Duration: 242 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.620,"REPORT RequestId: 7bf00b1d-9003-4c97-8ed1-66f4bc953b24	Duration: 342.47 ms	Billed Duration: 343 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.574,"REPORT RequestId: 84d3a048-22f3-4579-bd01-de4a245c7c1b	Duration: 521.16 ms	Billed Duration: 522 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.566,"REPORT RequestId: 1d5b97a1-c82e-4c37-8a50-99ce6e0e7697	Duration: 394.96 ms	Billed Duration: 395 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.459,"REPORT RequestId: 8d85d740-6a54-4525-9d8d-044c097ff75f	Duration: 386.43 ms	Billed Duration: 387 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.442,"REPORT RequestId: 5a038460-2619-4253-a1be-a0f08a47a09f	Duration: 465.95 ms	Billed Duration: 466 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.253,"REPORT RequestId: a875bd8b-e433-438a-a5f4-296d17ade70c	Duration: 509.23 ms	Billed Duration: 510 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.231,"REPORT RequestId: 4787b6fd-ecf0-441b-b6b3-c68690ec5692	Duration: 284.69 ms	Billed Duration: 285 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.214,"REPORT RequestId: 1fec96b6-9c72-4f5f-87c7-0e65133ccf4b	Duration: 506.23 ms	Billed Duration: 507 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.080,"REPORT RequestId: 05568001-694e-4c0f-96fb-c8edf8ebb4ba	Duration: 443.03 ms	Billed Duration: 444 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:52.036,"REPORT RequestId: 436edba3-e5bb-45ab-8165-354341b7180c	Duration: 437.47 ms	Billed Duration: 438 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.948,"REPORT RequestId: f526c96f-ded9-4e10-854d-9f7b91651f29	Duration: 283.62 ms	Billed Duration: 284 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.816,"REPORT RequestId: f18e87bb-f40b-4a40-b7b5-1820518a1d32	Duration: 242.68 ms	Billed Duration: 243 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.800,"REPORT RequestId: a68673fb-c2c4-4bd6-a689-14353b492cb9	Duration: 262.97 ms	Billed Duration: 263 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.792,"REPORT RequestId: 5cc7c145-f2cb-446c-bfaa-88c2db68b582	Duration: 688.59 ms	Billed Duration: 689 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.762,"REPORT RequestId: 50566c5d-ab6d-49af-8d28-8a195fba0956	Duration: 509.96 ms	Billed Duration: 510 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.760,"REPORT RequestId: da691e6c-1721-450c-9b5c-1b408dd2ae6c	Duration: 537.93 ms	Billed Duration: 538 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.738,"REPORT RequestId: 3ae7e996-28f1-4515-b056-e7d59aeff2cf	Duration: 424.96 ms	Billed Duration: 425 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.609,"REPORT RequestId: cd430cad-2ee0-4b0d-9190-8dd7b819a616	Duration: 411.15 ms	Billed Duration: 412 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.580,"REPORT RequestId: 552c08c3-7004-4537-b64d-f3357dad4f77	Duration: 625.10 ms	Billed Duration: 626 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.531,"REPORT RequestId: c94235d4-2299-48b0-a070-d92345376293	Duration: 506.65 ms	Billed Duration: 507 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.267,"REPORT RequestId: 2ec29ee7-1d72-4918-aa8f-19bd5ba005dd	Duration: 219.12 ms	Billed Duration: 220 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.260,"REPORT RequestId: ca997d0f-9578-46ba-94de-fab2592ac2ef	Duration: 285.27 ms	Billed Duration: 286 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.142,"REPORT RequestId: 20bbc3b7-5bea-4e5b-9e7f-f48cdfe91e74	Duration: 567.45 ms	Billed Duration: 568 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.130,"REPORT RequestId: b16b4cef-1add-427e-8cd5-67ab97fe4750	Duration: 515.62 ms	Billed Duration: 516 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:51.128,"REPORT RequestId: 5719faf8-8220-4dff-a44a-252a466586de	Duration: 372.39 ms	Billed Duration: 373 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.981,"REPORT RequestId: f8479c91-d9f6-426e-9c3e-df3958008d0b	Duration: 446.55 ms	Billed Duration: 447 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.962,"REPORT RequestId: 35e6112b-2b14-4a26-af01-d291e504510a	Duration: 542.64 ms	Billed Duration: 543 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.905,"REPORT RequestId: c7238ce7-d6da-4e39-983c-9ebbcfda4b8d	Duration: 221.88 ms	Billed Duration: 222 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.748,"REPORT RequestId: cec04f5c-1d74-40a6-adf1-6f6a3ba35f25	Duration: 547.75 ms	Billed Duration: 548 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.726,"REPORT RequestId: 87053fe3-8015-483d-a8ed-8048e1b4c206	Duration: 255.06 ms	Billed Duration: 256 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.644,"REPORT RequestId: 83b52f16-bd13-4757-b16b-13a89f11fd08	Duration: 460.53 ms	Billed Duration: 461 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.640,"REPORT RequestId: 750c7d29-db02-4014-b112-2f547792dba7	Duration: 530.33 ms	Billed Duration: 531 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.531,"REPORT RequestId: 27fed414-33e9-4e54-8912-946aa66ad339	Duration: 436.83 ms	Billed Duration: 437 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.465,"REPORT RequestId: 8a77b746-616a-4a87-b48e-71a573bd03d7	Duration: 438.56 ms	Billed Duration: 439 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.408,"REPORT RequestId: 38e56cc1-2ed5-4e1b-b422-77c932271979	Duration: 975.87 ms	Billed Duration: 976 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.403,"REPORT RequestId: 5c6b5f7c-4b0a-41ba-b0c7-478adbab8f07	Duration: 459.90 ms	Billed Duration: 460 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:50.225,"REPORT RequestId: d9384f4c-7d25-468f-9ce3-bab27acc8d0c	Duration: 252.36 ms	Billed Duration: 253 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.981,"REPORT RequestId: 41a4534f-d0d5-4248-845a-30ff92fc1d65	Duration: 454.81 ms	Billed Duration: 455 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.907,"REPORT RequestId: fd8c9934-349b-44a8-9693-d5bd1f8da1c7	Duration: 230.38 ms	Billed Duration: 231 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.855,"REPORT RequestId: 094df8d8-7f74-4b46-b1cc-aa9547997508	Duration: 278.62 ms	Billed Duration: 279 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.830,"REPORT RequestId: ca1f8ed4-0083-4362-82de-b15ea8566ae7	Duration: 220.88 ms	Billed Duration: 221 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.742,"REPORT RequestId: b1721f49-d28c-434f-a627-16e941e62970	Duration: 245.41 ms	Billed Duration: 246 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.540,"REPORT RequestId: aecef170-37da-4fde-8354-54519345352a	Duration: 464.43 ms	Billed Duration: 465 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.514,"REPORT RequestId: 70bbfde7-eec3-4385-b45a-9d872356ee9a	Duration: 560.84 ms	Billed Duration: 561 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.462,"REPORT RequestId: 092208e7-10dd-4103-bf05-78138420e79e	Duration: 234.79 ms	Billed Duration: 235 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.440,"REPORT RequestId: 4f042d90-ecf6-466a-9fe9-b29e273ea273	Duration: 256.44 ms	Billed Duration: 257 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.410,"REPORT RequestId: 2b27c38b-134f-4cd1-a528-1791ca1d5074	Duration: 293.70 ms	Billed Duration: 294 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.256,"REPORT RequestId: 5a2af22a-ab17-4684-a9a5-28a7418483ed	Duration: 223.91 ms	Billed Duration: 224 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.225,"REPORT RequestId: 0a8866a1-4105-42a6-a22e-35d19d7c5655	Duration: 248.10 ms	Billed Duration: 249 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.082,"REPORT RequestId: 1c17b008-aa56-4716-8a55-231f6078af74	Duration: 442.49 ms	Billed Duration: 443 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:49.041,"REPORT RequestId: 3c9a9eaa-28dc-4288-93d1-eeb3ce261dd0	Duration: 466.96 ms	Billed Duration: 467 ms	Memory Size: 512 MB	Max Memory Used: 148 MB	
"
2024-06-04 19:13:48.900,"REPORT RequestId: 2983307d-87a5-4dee-aeae-8d61c661656d	Duration: 422.74 ms	Billed Duration: 423 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:48.880,"REPORT RequestId: 2188520a-e9df-4eee-aedc-ddaeaab50c7f	Duration: 328.70 ms	Billed Duration: 329 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:48.857,"REPORT RequestId: fbd0154c-82d5-4390-8d88-1dfd4980a208	Duration: 678.21 ms	Billed Duration: 679 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:48.727,"REPORT RequestId: 346be145-6038-418d-8b3b-6583d61128ef	Duration: 590.88 ms	Billed Duration: 591 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
"
2024-06-04 19:13:48.705,"REPORT RequestId: 2758a028-bbde-4a8f-abb6-173c3e323c7d	Duration: 278.65 ms	Billed Duration: 279 ms	Memory Size: 512 MB	Max Memory Used: 149 MB	
